DATE,INDPRO_actual,INDPRO_fitted,residual
2019-02-01,102.8371,101.56367309838639,1.2734269016136182
2019-03-01,102.8757,101.52101784546657,1.3546821545334211
2019-04-01,102.274,101.96294533560555,0.3110546643944474
2019-05-01,102.392,102.57549383742374,-0.1834938374237396
2019-06-01,102.4375,102.61814909034354,-0.18064909034353605
2019-07-01,101.9408,102.04825584144515,-0.10745584144515874
2019-08-01,102.639,103.68453041333862,-1.045530413338625
2019-09-01,102.2917,104.55301043267562,-2.2613104326756144
2019-10-01,101.4281,104.96418800093274,-3.536088000932736
2019-11-01,101.9372,106.15853508268722,-4.221335082687219
2019-12-01,101.7003,106.15853508268722,-4.458235082687224
2020-01-01,101.0338,106.15853508268722,-5.1247350826872236
2020-02-01,101.3735,106.51515206698659,-5.14165206698658
2020-03-01,97.4078,106.12084590099936,-8.713045900999361
2020-04-01,84.5619,58.28355579807524,26.278344201924753
2020-05-01,85.9604,66.03687968701561,19.923520312984394
2020-06-01,91.5934,76.56973427554918,15.023665724450822
2020-07-01,95.0256,80.40374096709958,14.621859032900417
2020-08-01,95.9549,89.08357508923766,6.87132491076234
2020-09-01,95.9669,92.03372680051012,3.9331731994898718
2020-10-01,96.7394,96.39497148803906,0.3444285119609418
2020-11-01,97.0816,97.36413697415661,-0.2825369741566135
2020-12-01,98.363,97.36413697415661,0.9988630258433915
2021-01-01,98.8822,98.81788520333293,0.06431479666706252
2021-02-01,95.6149,99.82970594237025,-4.214805942370248
2021-03-01,98.3856,100.35694393834885,-1.971343938348852
2021-04-01,98.5587,100.35694393834885,-1.7982439383488469
2021-05-01,99.4333,101.85334742044495,-2.420047420444945
2021-06-01,99.7987,101.28345417154658,-1.4847541715465837
2021-07-01,100.2519,103.62105738100084,-3.369157381000832
2021-08-01,100.0437,105.11746086309697,-5.073760863096965
2021-09-01,98.8579,107.09844708825185,-8.240547088251844
2021-10-01,100.1861,108.06761257436939,-7.8815125743693955
2021-11-01,100.8654,110.00594354660448,-9.14054354660449
2021-12-01,100.5726,110.97510903272203,-10.402509032722037
2022-01-01,100.1856,110.49052628966325,-10.304926289663257
2022-02-01,100.8064,110.97510903272203,-10.168709032722035
2022-03-01,101.3907,111.43241148380193,-10.041711483801933
2022-04-01,101.44,110.87789319584448,-9.437893195844481
2022-05-01,101.3335,109.4856448104319,-8.152144810431906
2022-06-01,101.018,107.60881368196056,-6.5908136819605545
2022-07-01,101.223,106.08859953778855,-4.865599537788555
2022-08-01,101.0963,102.83142535494255,-1.7351253549425536
2022-09-01,101.2918,102.33493728084585,-1.0431372808458548
2022-10-01,101.2529,99.63228138595728,1.6206186140427121
2022-11-01,100.9552,96.64641368157105,4.308786318428957
2022-12-01,99.7664,95.76602833119611,4.0003716688038935
2023-01-01,100.505,94.78495751404063,5.720042485959368
2023-02-01,100.6416,93.27664870090656,7.364951299093434
2023-03-01,101.0205,93.4199894206069,7.600510579393102
2023-04-01,101.253,93.13677761110922,8.116222388890776
2023-05-01,100.9286,91.1865413078362,9.742058692163809
2023-06-01,100.1196,91.10123080199658,9.018369198003427
2023-07-01,100.9067,91.41519253337614,9.491507466623858
